"","plot","patch","East","North","area","AreaYear1","AreaYear2","AreaChange","AreaMean","dead.","FeedingDamage","Color","posttrt","AreaMean2","coordInc"
"630",4,"116",401669.755,3284081.322,0.589284242,0.589284242,0.340155945,-0.249128297,0.464720093,"N",1,4,"Y",0.589284242,0
"631",4,"117",401670.14,3284082.795,0.189123878,0.189123878,0.226194671,0.037070793,0.207659274,"N",1,3,"Y",0.189123878,0
"632",4,"118",401669.373,3284083.053,0.008246681,0.008246681,0.008796459,0.000549779,0.00852157,"N",1,4,"Y",0.008246681,0
"633",4,"119",401669.096,3284086.323,0.006597345,0.006597345,0.00431969,-0.002277655,0.005458517,"N",1,4,"Y",0.006597345,0
"634",4,"12",401660.699,3284071.519,0.326725636,0.326725636,0.306619443,-0.020106193,0.316672539,"N",1,3,"Y",0.326725636,0
"635",4,"120",401674.836,3284088.316,0.162891579,0.162891579,0.584336234,0.421444654,0.373613906,"N",2,4,"Y",0.162891579,0
"636",4,"121",401675.801,3284080.536,0.200433611,0.200433611,0.114825211,-0.0856084,0.157629411,"N",1,2,"Y",0.200433611,0
"637",4,"122",401677.605,3284079.366,0.24386613,0.24386613,0.189909276,-0.053956854,0.216887703,"N",1,3,"Y",0.24386613,0
"638",4,"123",401679.495,3284079.812,1.058873804,1.058873804,0.027488936,-1.031384868,0.54318137,"N",2,3,"Y",1.058873804,0
"639",4,"124",401680.873,3284079.651,0.040997784,0.040997784,0.030159289,-0.010838495,0.035578537,"N",2,3,"Y",0.040997784,0
"640",4,"125",401683.08,3284080.347,3.83588463,3.83588463,3.070906819,-0.764977811,3.453395724,"N",1,4,"Y",3.83588463,0
"641",4,"126",401683.897,3284081.744,0.004712389,0.004712389,0.003141593,-0.001570796,0.003926991,"N",1,4,"Y",0.004712389,0
"642",4,"127",401686.291,3284078.868,0.680468969,0.680468969,0.907134879,0.22666591,0.793801924,"N",1,4,"Y",0.680468969,0
"643",4,"128",401688.252,3284080.509,0.045553093,0.045553093,0.094954638,0.049401544,0.070253866,"N",2,4,"Y",0.045553093,0
"644",4,"129",401686.394,3284084.626,0.428513238,0.428513238,0.552920307,0.124407069,0.490716772,"N",1,3,"Y",0.428513238,0
"645",4,"13",401659.84,3284071.54,0.312431389,0.312431389,0.252584049,-0.05984734,0.282507719,"N",1,4,"Y",0.312431389,0
"646",4,"130",401688.208,3284084.3,1.156812955,1.156812955,0.372514349,-0.784298606,0.764663652,"N",2,4,"Y",1.156812955,0
"647",4,"131",401688.067,3284083.826,0.042411501,0.042411501,0.004712389,-0.037699112,0.023561945,"N",2,4,"Y",0.042411501,0
"648",4,"132",401689.182,3284085.033,1.294179094,1.294179094,0.424507707,-0.869671386,0.8593434,"N",1,3,"Y",1.294179094,0
"649",4,"133",401691.752,3284086.067,0.300650417,0.300650417,0.409977841,0.109327424,0.355314129,"N",1,4,"Y",0.300650417,0
"650",4,"134",401692.195,3284083.249,0.003769911,0.003769911,0.005497787,0.001727876,0.004633849,"N",2,3,"Y",0.003769911,0
"651",4,"135",401691.79,3284082.267,0.707643745,0.707643745,0.732619407,0.024975662,0.720131576,"N",2,3,"Y",0.707643745,0
"652",4,"136",401690.207,3284080.205,0.024033184,0.024033184,0.023090706,-0.000942478,0.023561945,"N",1,4,"Y",0.024033184,0
"653",4,"137",401689.625,3284077.911,2.237599368,2.237599368,0.907134879,-1.330464489,1.572367123,"N",2,3,"Y",2.237599368,1
"654",4,"138",401691.702,3284076.408,0.145141581,0.145141581,0.030630528,-0.114511052,0.087886054,"N",2,2,"Y",0.145141581,1
"655",4,"139",401688.47,3284077.642,0.46181412,0.46181412,0.316672539,-0.145141581,0.38924333,"N",2,4,"Y",0.46181412,1
"656",4,"14",401659.992,3284069.895,1.235431311,1.235431311,0.698218967,-0.537212344,0.966825139,"N",1,3,"Y",1.235431311,0
"657",4,"140",401684.422,3284078.349,0.310467894,0.310467894,0.180248878,-0.130219015,0.245358386,"N",1,4,"Y",0.310467894,1
"658",4,"141",401680.97,3284077.353,0.914596161,0.914596161,0.233027635,-0.681568526,0.573811898,"N",1,4,"Y",0.914596161,1
"659",4,"142",401683.665,3284075.354,2.232651359,2.232651359,1.216267596,-1.016383763,1.724459477,"N",1,4,"Y",2.232651359,1
"660",4,"143",401683.96,3284074.165,0.00424115,0.00424115,NA,NA,0.00424115,"Y",NA,NA,"Y",0.00424115,1
"661",4,"144",401680.572,3284073.847,0.129040918,0.129040918,0.068643799,-0.060397119,0.098842359,"N",2,2,"Y",0.129040918,1
"662",4,"145",401678.915,3284073.429,0.018378317,0.018378317,0.003926991,-0.014451326,0.011152654,"N",1,4,"Y",0.018378317,1
"663",4,"146",401679.642,3284073.001,0.1623418,0.1623418,0.001649336,-0.160692464,0.081995568,"N",1,4,"Y",0.1623418,1
"664",4,"147",401680.341,3284070.897,0.044924775,0.044924775,NA,NA,0.044924775,"Y",NA,NA,"Y",0.044924775,1
"665",4,"148",401680.919,3284069.782,0.334893777,0.334893777,0.124407069,-0.210486708,0.229650423,"N",1,3,"Y",0.334893777,1
"666",4,"149",401688.982,3284073.406,0.569727828,0.569727828,0.546637122,-0.023090706,0.558182475,"N",1,3,"Y",0.569727828,1
"667",4,"15",401658.311,3284070.513,0.964861644,0.964861644,0.124407069,-0.840454575,0.544634356,"N",2,3,"Y",0.964861644,0
"668",4,"150",401687.47,3284068.992,0.905092843,0.905092843,0.812101701,-0.092991143,0.858597272,"N",2,3,"Y",0.905092843,1
"669",4,"151",401685.658,3284067.033,0.011309734,0.011309734,0.121815255,0.110505522,0.066562494,"N",1,4,"Y",0.011309734,1
"670",4,"152",401684.441,3284063.462,0.675442421,0.675442421,0.814300816,0.138858395,0.744871618,"N",1,3,"Y",0.675442421,1
"671",4,"153",401686.138,3284063.203,0.491345091,0.491345091,0.653451272,0.162106181,0.572398181,"N",1,2,"Y",0.491345091,1
"672",4,"154",401686.871,3284062.727,0.108384947,0.108384947,0.096211275,-0.012173672,0.102298111,"N",1,4,"Y",0.108384947,1
"673",4,"155",401684.095,3284061.877,0.683374942,0.683374942,0.057726765,-0.625648177,0.370550853,"N",1,3,"Y",0.683374942,1
"674",4,"156",401683.432,3284060.224,0.364424748,0.364424748,0.333165901,-0.031258847,0.348795324,"N",1,4,"Y",0.364424748,1
"675",4,"157",401685.125,3284059.749,2.777167906,2.777167906,1.456128195,-1.321039711,2.11664805,"N",1,3,"Y",2.777167906,1
"676",4,"158",401686.092,3284060.621,0.106578531,0.106578531,0.083409285,-0.023169246,0.094993908,"N",1,2,"Y",0.106578531,1
"677",4,"159",401683.333,3284070.543,0.006597345,0.006597345,0.0084823,0.001884956,0.007539822,"N",1,4,"Y",0.006597345,1
"678",4,"16",401657.187,3284070.743,0.534070751,0.534070751,0.231849538,-0.302221213,0.382960144,"N",1,4,"Y",0.534070751,0
"679",4,"160",401685.639,3284055.504,0.843674707,0.843674707,0.556454599,-0.287220108,0.700064653,"N",1,3,"Y",0.843674707,1
"680",4,"161",401686.701,3284053.759,0.250227855,0.250227855,0.005654867,-0.244572988,0.127941361,"N",1,1,"Y",0.250227855,1
"681",4,"162",401688.583,3284053.986,0.018142698,0.018142698,0.010838495,-0.007304203,0.014490596,"N",1,3,"Y",0.018142698,1
"682",4,"163",401682.176,3284048.599,0.187867241,0.187867241,0.0084823,-0.179384941,0.09817477,"N",2,3,"Y",0.187867241,0
"683",4,"164",401681.977,3284046.124,0.031101767,0.031101767,0.024033184,-0.007068583,0.027567476,"N",2,4,"Y",0.031101767,0
"684",4,"165",401679.045,3284045.561,0.008168141,0.008168141,0.040055306,0.031887165,0.024111724,"N",1,4,"Y",0.008168141,0
"685",4,"166",401676.619,3284046.794,0.013273229,0.013273229,0.039741147,0.026467918,0.026507188,"N",1,4,"Y",0.013273229,0
"686",4,"167",401679.891,3284044.34,0.146241138,0.146241138,0.102101761,-0.044139377,0.12417145,"N",2,3,"Y",0.146241138,0
"687",4,"168",401683.041,3284039.703,0.005183628,0.005183628,NA,NA,0.005183628,"Y",NA,NA,"Y",0.005183628,0
"688",4,"169",401683.567,3284040.249,2.388474355,2.388474355,0.302221213,-2.086253141,1.345347784,"N",1,3,"Y",2.388474355,0
"689",4,"17",401655.838,3284071.824,0.084116143,0.084116143,0.003141593,-0.080974551,0.043628868,"N",1,4,"Y",0.084116143,0
"690",4,"170",401684.609,3284045.1,0.01272345,0.01272345,0.025132741,0.012409291,0.018928096,"N",1,4,"Y",0.01272345,0
"691",4,"171",401687.496,3284049.401,0.202868346,0.202868346,0.095033178,-0.107835168,0.148950762,"N",1,3,"Y",0.202868346,1
"692",4,"172",401690.342,3284049.719,0.06408849,0.06408849,0.052778757,-0.011309734,0.058433623,"N",1,4,"Y",0.06408849,1
"693",4,"173",401687.839,3284051.288,0.011545353,0.011545353,0.009424778,-0.002120575,0.010485065,"N",2,4,"Y",0.011545353,1
"694",4,"174",401688.843,3284051.839,0.004712389,0.004712389,NA,NA,0.004712389,"Y",NA,NA,"Y",0.004712389,1
"695",4,"175",401689.236,3284052.888,0.613238886,0.613238886,0.251013253,-0.362225633,0.43212607,"N",2,2,"Y",0.613238886,1
"696",4,"176",401689.075,3284053.873,0.006283185,0.006283185,0.013430309,0.007147123,0.009856747,"N",1,4,"Y",0.006283185,1
"697",4,"177",401690.795,3284062.103,0.017592919,0.017592919,0.017592919,0,0.017592919,"N",1,4,"Y",0.017592919,1
"698",4,"178",401690.803,3284062.916,0.046652651,0.046652651,0.096603974,0.049951323,0.071628313,"N",1,4,"Y",0.046652651,1
"699",4,"179",401692.655,3284062.095,0.004712389,0.004712389,NA,NA,0.004712389,"Y",NA,NA,"Y",0.004712389,1
"700",4,"18",401658.479,3284066.921,0.257296438,0.257296438,0.109955743,-0.147340695,0.183626091,"N",1,4,"Y",0.257296438,0
"701",4,"180",401693.426,3284065.006,0.003141593,0.003141593,0.006597345,0.003455752,0.004869469,"N",1,4,"Y",0.003141593,1
"702",4,"181",401693.28,3284066.037,1.099557429,1.099557429,1.195768704,0.096211275,1.147663066,"N",1,2,"Y",1.099557429,1
"703",4,"182",401693.309,3284068.684,0.799221171,0.799221171,0.73136277,-0.067858401,0.76529197,"N",1,3,"Y",0.799221171,1
"704",4,"183",401692.705,3284070.163,0.425293105,0.425293105,0.253212368,-0.172080738,0.339252737,"N",2,2,"Y",0.425293105,1
"705",4,"184",401694.755,3284069.361,0.176243348,0.176243348,0.364738907,0.188495559,0.270491127,"N",1,4,"Y",0.176243348,1
"706",4,"185",401695.746,3284068.767,0.006126106,0.006126106,0.01727876,0.011152654,0.011702433,"N",2,4,"Y",0.006126106,1
"707",4,"186",401696.536,3284071.033,0.8637809,0.8637809,1.063114954,0.199334054,0.963447927,"N",1,4,"Y",0.8637809,1
"708",4,"187",401696.098,3284072.095,0.012095132,0.012095132,0.0254469,0.013351769,0.018771016,"N",1,4,"Y",0.012095132,1
"709",4,"188",401692.985,3284075.773,0.032672564,0.032672564,NA,NA,0.032672564,"Y",NA,NA,"Y",0.032672564,1
"710",4,"189",401694.814,3284072.185,0.031101767,0.031101767,0.006911504,-0.024190263,0.019006636,"N",1,2,"Y",0.031101767,1
"711",4,"19",401656.067,3284064.112,0.305834045,0.305834045,0.11985176,-0.185982285,0.212842902,"N",1,3,"Y",0.305834045,0
"712",4,"190",401697.311,3284074.366,0.964861644,0.964861644,0.986303014,0.02144137,0.975582329,"N",2,4,"Y",0.964861644,0
"713",4,"191",401698.504,3284074.37,0.003298672,0.003298672,NA,NA,0.003298672,"",NA,NA,"Y",0.003298672,0
"714",4,"192",401699.151,3284076.244,0.020498892,0.020498892,0.024033184,0.003534292,0.022266038,"N",1,4,"Y",0.020498892,0
"715",4,"193",401697.496,3284077.626,0.475008809,0.475008809,0.345575192,-0.129433617,0.410292001,"N",2,2,"Y",0.475008809,0
"716",4,"194",401694.813,3284077.39,0.095504417,0.095504417,0.100138266,0.004633849,0.097821341,"N",1,2,"Y",0.095504417,1
"717",4,"195",401695.38,3284079.317,2.104867078,2.104867078,0.641984459,-1.462882619,1.373425768,"N",3,1,"Y",2.104867078,0
"718",4,"196",401698.829,3284082.156,0.576168093,0.576168093,0.014137167,-0.562030926,0.29515263,"N",2,1,"Y",0.576168093,0
"719",4,"197",401697.21,3284082.862,2.721404636,2.721404636,1.024002125,-1.697402511,1.872703381,"N",2,4,"Y",2.721404636,0
"720",4,"198",401697.468,3284084.749,0.052307518,0.052307518,0.17537941,0.123071892,0.113843464,"N",1,4,"Y",0.052307518,0
"721",4,"199",401696.475,3284084.444,0.311017673,0.311017673,0.184254409,-0.126763264,0.247636041,"N",2,2,"Y",0.311017673,0
"722",4,"2",401655.83,3284080.951,0.021991149,0.021991149,0.013823008,-0.008168141,0.017907078,"N",4,2,"Y",0.021991149,0
"723",4,"20",401657.267,3284062.53,0.141371669,0.141371669,0.054192473,-0.087179196,0.097782071,"N",1,4,"Y",0.141371669,0
"724",4,"200",401696.309,3284086.039,0.370079615,0.370079615,0.000942478,-0.369137137,0.185511046,"N",1,4,"Y",0.370079615,0
"725",4,"201",401690.625,3284085.798,0.006283185,0.006283185,0.005497787,-0.000785398,0.005890486,"N",1,4,"Y",0.006283185,0
"726",4,"202",401689.511,3284084.607,0.105557513,0.105557513,0.249128297,0.143570784,0.177342905,"N",2,3,"Y",0.105557513,0
"727",4,"203",401692.035,3284084.427,0.011938052,0.011938052,0.015079645,0.003141593,0.013508848,"N",1,3,"Y",0.011938052,0
"728",4,"204",401695.249,3284086.458,0.954415848,0.954415848,0.537212344,-0.417203504,0.745814096,"N",2,4,"Y",0.954415848,0
"729",4,"205",401691.789,3284085.08,0.977820713,0.977820713,0.047987828,-0.929832886,0.512904271,"N",1,1,"Y",0.977820713,0
"730",4,"206",401697.788,3284084.074,0.284235595,0.284235595,0.198705735,-0.08552986,0.241470665,"N",2,3,"Y",0.284235595,0
"731",4,"207",401700.158,3284085.175,6.951559144,6.951559144,0.778957898,-6.172601246,3.865258521,"N",2,4,"Y",6.951559144,0
"732",4,"208",401703.322,3284085.151,3.356399051,3.356399051,0.219361707,-3.137037344,1.787880379,"N",1,4,"Y",3.356399051,0
"733",4,"209",401701.38,3284079.748,0.074612826,0.074612826,0.083566365,0.008953539,0.079089595,"N",1,4,"Y",0.074612826,0
"734",4,"21",401658.771,3284061.638,0.589048623,0.589048623,0.075398224,-0.513650399,0.332223423,"N",1,2,"Y",0.589048623,0
"735",4,"210",401701.645,3284077.135,0.002748894,0.002748894,0.003141593,0.000392699,0.002945243,"N",1,4,"Y",0.002748894,0
"736",4,"211",401700.993,3284076.538,0.013351769,0.013351769,0.037699112,0.024347343,0.02552544,"N",1,4,"Y",0.013351769,0
"737",4,"212",401702.634,3284077.051,0.405265452,0.405265452,0.06408849,-0.341176962,0.234676971,"N",2,1,"Y",0.405265452,0
"738",4,"213",401703.328,3284076.082,0.32484068,0.32484068,0.388772091,0.063931411,0.356806386,"N",1,4,"Y",0.32484068,0
"739",4,"214",401703.651,3284074.698,0.010681415,0.010681415,0.016336282,0.005654867,0.013508848,"N",1,4,"Y",0.010681415,0
"740",4,"215",401702.679,3284074.206,0.153152642,0.153152642,0.092362824,-0.060789818,0.122757733,"N",1,4,"Y",0.153152642,0
"741",4,"216",401707.04,3284074.326,0.018692476,0.018692476,0.009424778,-0.009267698,0.014058627,"N",1,4,"Y",0.018692476,0
"742",4,"217",401704.22,3284053.311,0.036756634,0.036756634,0.014137167,-0.022619467,0.0254469,"N",1,4,"Y",0.036756634,0
"743",4,"218",401704.44,3284050.337,0.648424724,0.648424724,0.043196899,-0.605227825,0.345810811,"N",1,4,"Y",0.648424724,0
"744",4,"219",401706.76,3284049.118,0.001884956,0.001884956,NA,NA,0.001884956,"Y",NA,NA,"Y",0.001884956,0
"745",4,"22",401657.274,3284061.32,1.020624913,1.020624913,0.69272118,-0.327903733,0.856673047,"N",1,3,"Y",1.020624913,0
"746",4,"220",401699.11,3284054.025,0.062831853,0.062831853,0.009424778,-0.053407075,0.036128316,"N",1,4,"Y",0.062831853,0
"747",4,"221",401699.382,3284052.773,1.380337272,1.380337272,1.321825109,-0.058512163,1.351081191,"N",1,4,"Y",1.380337272,0
"748",4,"222",401700.758,3284053.729,0.006597345,0.006597345,0.011309734,0.004712389,0.008953539,"N",1,4,"Y",0.006597345,0
"749",4,"223",401700.995,3284053.803,0.119301981,0.119301981,0.206716797,0.087414816,0.163009389,"N",1,4,"Y",0.119301981,0
"750",4,"224",401697.468,3284049.107,0.019477874,0.019477874,0.018692476,-0.000785398,0.019085175,"N",1,4,"Y",0.019477874,0
"751",4,"225",401696.008,3284044.687,1.116836188,1.116836188,0.155508836,-0.961327352,0.636172512,"N",1,3,"Y",1.116836188,0
"752",4,"226",401698.691,3284043.862,0.020734512,0.020734512,0.027646015,0.006911504,0.024190263,"N",2,4,"Y",0.020734512,0
"753",4,"227",401699.514,3284041.304,0.019870574,0.019870574,0.083723444,0.063852871,0.051797009,"N",1,4,"Y",0.019870574,0
"754",4,"228",401698.992,3284044.659,0.099824107,0.099824107,0.214884938,0.115060831,0.157354522,"N",1,4,"Y",0.099824107,0
"755",4,"229",401704.214,3284049.837,0.110584061,0.110584061,0.099824107,-0.010759955,0.105204084,"N",1,4,"Y",0.110584061,0
"756",4,"23",401655.925,3284060.946,1.641482162,1.641482162,0.376991118,-1.264491043,1.00923664,"N",1,3,"Y",1.641482162,0
"757",4,"230",401698.858,3284046.538,0.211115026,0.211115026,0.051836279,-0.159278748,0.131475653,"N",1,4,"Y",0.211115026,0
"758",4,"231",401698.616,3284047.713,0.475872747,0.475872747,0.327118335,-0.148754412,0.401495541,"N",1,4,"Y",0.475872747,0
"759",4,"232",401685.276,3284053.942,0.125663706,0.125663706,0.002356194,-0.123307512,0.06400995,"N",2,2,"Y",0.125663706,1
"760",4,"233",401684.099,3284053.729,0.113882734,0.113882734,0.055292031,-0.058590703,0.084587382,"N",1,2,"Y",0.113882734,1
"761",4,"234",401686.765,3284045.601,0.007147123,0.007147123,0.002356194,-0.004790929,0.004751659,"N",1,3,"Y",0.007147123,0
"762",4,"235",401684.672,3284044.832,0.010681415,0.010681415,0.005890486,-0.004790929,0.008285951,"N",1,4,"Y",0.010681415,0
"763",4,"24",401655.581,3284059.07,0.25234843,0.25234843,0.018849556,-0.233498874,0.135598993,"N",2,2,"Y",0.25234843,0
"764",4,"25",401656.618,3284057.807,0.161163703,0.161163703,0.053721234,-0.107442469,0.107442469,"N",1,2,"Y",0.161163703,0
"765",4,"26",401659.832,3284057.834,0.310467894,0.310467894,0.188888258,-0.121579636,0.249678076,"N",1,3,"Y",0.310467894,0
"766",4,"27",401659.743,3284055.583,0.527473407,0.527473407,0.138544236,-0.388929171,0.333008821,"N",1,2,"Y",0.527473407,0
"767",4,"28",401660.932,3284055.361,0.138936935,0.138936935,0.003141593,-0.135795342,0.071039264,"N",1,4,"Y",0.138936935,0
"768",4,"29",401658.993,3284052.727,2.435127006,2.435127006,1.161132645,-1.273994361,1.798129825,"N",2,4,"Y",2.435127006,0
"769",4,"3",401659.602,3284078.164,3.348937769,3.348937769,3.300086003,-0.048851766,3.324511886,"N",2,4,"Y",3.348937769,0
"770",4,"30",401659.558,3284051.024,0.006047566,0.006047566,0.00431969,-0.001727876,0.005183628,"N",3,4,"Y",0.006047566,0
"771",4,"31",401659.207,3284047.995,0.031887165,0.031887165,0.002199115,-0.029688051,0.01704314,"N",2,3,"Y",0.031887165,0
"772",4,"32",401659.56,3284047.025,0.038955749,0.038955749,0.053721234,0.014765485,0.046338492,"N",1,3,"Y",0.038955749,0
"773",4,"33",401660.268,3284045.695,0.017907078,0.017907078,0.012252211,-0.005654867,0.015079645,"N",1,4,"Y",0.017907078,0
"774",4,"34",401658.98,3284046.06,0.224623875,0.224623875,0.172787596,-0.051836279,0.198705735,"N",2,3,"Y",0.224623875,0
"775",4,"35",401658.06,3284046.702,0.216141575,0.216141575,0.079089595,-0.13705198,0.147615585,"N",1,2,"Y",0.216141575,0
"776",4,"36",401657.429,3284045.204,1.110081764,1.110081764,0.891583995,-0.218497769,1.00083288,"N",2,4,"Y",1.110081764,0
"777",4,"37",401659.02,3284042.192,0.373613906,0.373613906,0.300179178,-0.073434728,0.336896542,"N",1,3,"Y",0.373613906,0
"778",4,"38",401659.276,3284040.137,0.041861722,0.041861722,0.060789818,0.018928096,0.05132577,"N",2,4,"Y",0.041861722,0
"779",4,"39",401660.081,3284040.261,0.090085169,0.090085169,0.001570796,-0.088514373,0.045827983,"N",1,4,"Y",0.090085169,0
"780",4,"4",401656.889,3284078.296,1.185401448,1.185401448,1.110553003,-0.074848445,1.147977226,"N",2,3,"Y",1.185401448,0
"781",4,"40",401660.209,3284039.144,0.088043134,0.088043134,0.076340701,-0.011702433,0.082191918,"N",1,4,"Y",0.088043134,0
"782",4,"41",401663.059,3284039.888,0.202868346,0.202868346,0.201219009,-0.001649336,0.202043678,"N",2,3,"Y",0.202868346,0
"783",4,"42",401663.366,3284041.362,0.824668072,0.824668072,0.110269902,-0.714398169,0.467468987,"N",1,2,"Y",0.824668072,0
"784",4,"43",401665.168,3284042.267,1.196318482,1.196318482,0.173415914,-1.022902568,0.684867198,"N",1,4,"Y",1.196318482,0
"785",4,"44",401664.468,3284044.452,0.012252211,0.012252211,0.017907078,0.005654867,0.015079645,"N",1,4,"Y",0.012252211,0
"786",4,"45",401663.629,3284045.478,1.514090579,1.514090579,1.649336143,0.135245564,1.581713361,"N",1,4,"Y",1.514090579,0
"787",4,"46",401662.115,3284046.809,0.208130513,0.208130513,0.651409237,0.443278723,0.429769875,"N",1,3,"Y",0.208130513,0
"788",4,"47",401661.301,3284047.833,2.481858196,2.481858196,1.285068475,-1.196789721,1.883463336,"N",1,2,"Y",2.481858196,0
"789",4,"48",401662.059,3284049.345,0.007853982,0.007853982,0.020420352,0.012566371,0.014137167,"N",1,4,"Y",0.007853982,0
"790",4,"49",401663.523,3284048.191,0.746442414,0.746442414,0.507838452,-0.238603962,0.627140433,"N",1,2,"Y",0.746442414,0
"791",4,"5",401656.763,3284076.532,0.125663706,0.125663706,0.084665922,-0.040997784,0.105164814,"N",1,4,"Y",0.125663706,0
"792",4,"50",401665.535,3284045.695,0.885929128,0.885929128,0.44484952,-0.441079609,0.665389324,"N",1,4,"Y",0.885929128,0
"793",4,"51",401666.24,3284046.331,0.000942478,0.000942478,0.000628319,-0.000314159,0.000785398,"N",1,4,"Y",0.000942478,0
"794",4,"52",401667.65,3284046.662,0.127862821,0.127862821,0.137444679,0.009581858,0.13265375,"N",1,4,"Y",0.127862821,0
"795",4,"53",401667.325,3284050.063,0.344946873,0.344946873,0.411234478,0.066287605,0.378090676,"N",1,2,"Y",0.344946873,1
"796",4,"54",401667.018,3284053.235,1.233624895,1.233624895,0.905249923,-0.328374972,1.069437409,"N",1,4,"Y",1.233624895,1
"797",4,"55",401664.698,3284054.488,0.004948008,0.004948008,0.001963495,-0.002984513,0.003455752,"N",1,2,"Y",0.004948008,0
"798",4,"56",401663.609,3284055.485,0.412805275,0.412805275,0.223210158,-0.189595117,0.318007716,"N",1,3,"Y",0.412805275,0
"799",4,"57",401662.861,3284057.464,1.365336167,1.365336167,1.196004323,-0.169331844,1.280670245,"N",1,4,"Y",1.365336167,0
"800",4,"58",401659.616,3284063.391,0.435424742,0.435424742,0.527473407,0.092048665,0.481449074,"N",1,4,"Y",0.435424742,0
"801",4,"59",401662.064,3284066.802,0.079168135,0.079168135,0.032986723,-0.046181412,0.056077429,"N",2,2,"Y",0.079168135,0
"802",4,"6",401657.424,3284074.103,0.456630492,0.456630492,0.633187999,0.176557507,0.544909246,"N",1,4,"Y",0.456630492,0
"803",4,"60",401660.297,3284069.151,1.470265362,1.470265362,1.196082863,-0.274182499,1.333174112,"N",1,4,"Y",1.470265362,0
"804",4,"61",401664.215,3284069.267,0.42332961,0.42332961,0.172237817,-0.251091793,0.297783714,"N",2,1,"Y",0.42332961,0
"805",4,"62",401665.051,3284070.141,0.003298672,0.003298672,0.003534292,0.000235619,0.003416482,"N",1,4,"Y",0.003298672,0
"806",4,"63",401664.882,3284071.357,0.00424115,0.00424115,NA,NA,0.00424115,"Y",NA,NA,"Y",0.00424115,0
"807",4,"64",401664.151,3284071.429,0.014451326,0.014451326,0.023561945,0.009110619,0.019006636,"N",1,4,"Y",0.014451326,0
"808",4,"65",401663.158,3284073.65,0.480663676,0.480663676,0.235776529,-0.244887147,0.358220102,"N",1,3,"Y",0.480663676,0
"809",4,"66",401664.719,3284075.407,4.214996324,4.214996324,4.067734168,-0.147262156,4.141365246,"N",1,4,"Y",4.214996324,0
"810",4,"67",401662.579,3284076.299,0.006126106,0.006126106,NA,NA,0.006126106,"Y",NA,NA,"Y",0.006126106,0
"811",4,"68",401663.22,3284079.039,0.022462387,0.022462387,0.063303092,0.040840704,0.04288274,"N",1,4,"Y",0.022462387,0
"812",4,"69",401665.931,3284076.154,0.075869463,0.075869463,0.085765479,0.009896017,0.080817471,"N",1,4,"Y",0.075869463,1
"813",4,"7",401658.785,3284073.729,2.091593849,2.091593849,1.845135905,-0.246457944,1.968364877,"N",1,3,"Y",2.091593849,0
"814",4,"70",401667.44,3284075.135,0.118752202,0.118752202,0.041233404,-0.077518799,0.079992803,"N",1,3,"Y",0.118752202,1
"815",4,"71",401665.755,3284069.812,0.177107286,0.177107286,0.114825211,-0.062282074,0.145966249,"N",1,3,"Y",0.177107286,0
"816",4,"72",401665.814,3284067.055,0.296095108,0.296095108,0.101473443,-0.194621665,0.198784275,"N",1,2,"Y",0.296095108,1
"817",4,"73",401667.035,3284066.371,0.029688051,0.029688051,0.041547563,0.011859512,0.035617807,"N",1,3,"Y",0.029688051,1
"818",4,"74",401668.505,3284067.438,0.022462387,0.022462387,0.025368361,0.002905973,0.023915374,"N",1,3,"Y",0.022462387,1
"819",4,"75",401669.863,3284064.856,0.099667027,0.099667027,0.050579642,-0.049087385,0.075123334,"N",1,4,"Y",0.099667027,1
"820",4,"76",401667.169,3284062.313,0.550328493,0.550328493,0.117809725,-0.432518769,0.334069109,"N",1,3,"Y",0.550328493,1
"821",4,"77",401669.878,3284059.256,0.889699039,0.889699039,0.236326307,-0.653372732,0.563012673,"N",1,4,"Y",0.889699039,1
"822",4,"78",401667.204,3284058.452,0.539097299,0.539097299,0.471474517,-0.067622782,0.505285908,"N",1,2,"Y",0.539097299,1
"823",4,"79",401665.997,3284057.326,0.560774289,0.560774289,0.17530087,-0.385473419,0.368037579,"N",1,3,"Y",0.560774289,1
"824",4,"8",401657.051,3284073.615,NA,0.159435827,0.029688051,-0.129747777,0.094561939,"N",1,4,"Y",0.094561939,0
"825",4,"80",401667.834,3284055.879,0.023561945,0.023561945,0.027331856,0.003769911,0.0254469,"N",2,3,"Y",0.023561945,1
"826",4,"81",401669.619,3284056.403,0.002199115,0.002199115,0.010995574,0.008796459,0.006597345,"N",1,4,"Y",0.002199115,1
"827",4,"82",401672.836,3284053.259,0.085215701,0.085215701,0.026782077,-0.058433623,0.055998889,"N",1,2,"Y",0.085215701,1
"828",4,"83",401673.521,3284048.601,0.299629399,0.299629399,0.327589574,0.027960175,0.313609487,"N",1,3,"Y",0.299629399,0
"829",4,"84",401673.5,3284042.067,0.007539822,0.007539822,0.001884956,-0.005654867,0.004712389,"N",1,4,"Y",0.007539822,0
"830",4,"85",401672.673,3284041.098,0.111605079,0.111605079,0.100530965,-0.011074114,0.106068022,"N",1,4,"Y",0.111605079,0
"831",4,"86",401671.099,3284040.21,0.176086268,0.176086268,0.054977871,-0.121108397,0.11553207,"N",2,4,"Y",0.176086268,0
"832",4,"87",401673.63,3284039.055,0.011309734,0.011309734,NA,NA,0.011309734,"Y",NA,NA,"Y",0.011309734,0
