"","Plot","Patch","patcharea","nnd","bufferarea","bufferfararea","ifm","year"
"311",4,"86",0.176086268,1.807213324582,12.44746133,7.203514873,13.8647394305579,2015
"312",4,"87",0.011309734,2.25603590402479,8.230030274,6.70525828,12.7252827432688,2015
"313",4,"88",0.007775442,1.30454168197791,11.405944827,8.885759201,16.5818911510786,2015
"314",4,"89",0.005497787,0.666363264494547,9.487766894,7.057823517,16.6754536906134,2015
"315",4,"9",1.250510956,1.19074304542464,23.095339855,21.453857693,23.8675215222262,2015
"316",4,"90",0.019870574,0.671658395128912,9.358725976,8.125101081,17.0995803958828,2015
"317",4,"91",0.113097336,1.23774674308708,11.407358546,8.654066745,18.4595448526603,2015
"318",4,"92",0.097546452,0.975182034274042,12.298000063,7.530083433,19.4021861628478,2015
"319",4,"93",0.023326325,0.975182034274042,13.39465152,8.052922991,19.2164219014028,2015
"320",4,"94",0.018849556,2.71909764452838,12.994176996,10.81587519,20.3464128495918,2015
"321",4,"95",0.263501084,2.71909764452838,13.229796445,12.004025531,21.2367690514985,2015
"322",4,"96",0.006126106,1.29908159869108,14.318122679,9.874968189,23.1373136415197,2015
"323",4,"97",0.917737754,1.29908159869108,14.246729987,13.321059711,22.0714431747477,2015
"324",4,"98",0.259652633,3.54796068172869,11.042462562,11.03468712,22.1826813357362,2015
"325",4,"99",0.228079627,3.2943850715457,12.810001128,12.03960407,23.9990889233999,2015
"326",5,"106",0.318086256,27.774426942823,0,0,0.238797756399498,2015
"327",5,"131",0.155822996,15.2045075552886,0,0,1.54915973405485,2015
"328",5,"156",0.022619467,0.978322032783465,6.823460703,6.823460703,6.1390993137231,2015
"329",5,"157",1.391804085,1.84043608931674,5.454276085,5.454276085,4.50824724839649,2015
"330",5,"158",2.358550685,0.978322032783465,4.487529485,4.487529485,4.09911256338537,2015
"331",5,"159",2.912884708,2.40950949366336,3.933195462,3.933195462,3.48188434267803,2015
"332",5,"247",0.375734481,8.89109987544824,1.380258732,1.380258732,1.46426950578097,2015
"333",5,"248",0.088592913,1.55214690039173,1.6674003,1.6674003,2.93104624345437,2015
"334",5,"250",0.799928029,1.55214690039173,0.956065184,0.956065184,2.50507606478047,2015
"335",5,"268",0.160221225,1.2791891964923,6.685858945,6.685858945,6.12227620038603,2015
"336",5,"273",0.477286464,2.51043263226493,1.278706749,1.278706749,2.53177651071132,2015
"337",5,"274",0.00408407,0.606113025673302,1.751909143,1.751909143,3.03324027568768,2015
"338",5,"275",0.010367256,0.606113025673302,1.745625957,1.745625957,2.93085041547797,2015
"339",5,"31",0.011309734,3.0693556326293,0.441079609,0.441079609,1.08419901253996,2015
"340",5,"32",0.441079609,3.0693556326293,0.011309734,0.011309734,0.693085962046422,2015
"341",6,"1",0.024033184,5.27960699292069,10.172319932,1.289623784,10.2277420720855,2015
"342",6,"100",0.182212374,2.42521772220026,14.87826865,12.304204709,13.0371782717957,2015
"343",6,"107",0.050579642,4.99757311118326,9.554918438,9.526015786,10.6528130736967,2015
"344",6,"112",4.50300183,4.31274807980729,8.958722692,7.820209514,10.5478213543534,2015
"345",6,"126",0.003534292,2.21394354043123,16.693323801,10.613635158,20.5816137942082,2015
"346",6,"128",2.086331681,1.4269421850848,23.29687302,14.414176872,19.335986603377,2015
"347",6,"129",0.096603974,1.4269421850848,26.001627215,26.001627215,21.5220062968307,2015
"348",6,"131",3.043025184,1.89664176909413,23.145526794,23.145526794,19.3527349849974,2015
"349",6,"132",0.764192413,2.49836146309058,23.572312158,23.136887416,19.8878532169186,2015
"350",6,"133",5.894962995,2.05363774791902,18.528877851,17.923728566,15.9275949617438,2015
"351",6,"135",0.001884956,2.05363774791902,23.373213722,23.373213722,20.3765709560335,2015
"352",6,"139",0.005654867,1.56285156053713,8.319408586,5.276383402,15.7307946125075,2015
"353",6,"143",0.092676983,1.89664176909413,27.773564012,27.129066279,21.4470059303185,2015
"354",6,"149",2.341114845,2.0624514541527,7.69658784,7.511862192,17.6580128343576,2015
"355",6,"150",0.576796411,2.0624514541527,11.603786622,8.560761438,18.3011443038741,2015
"356",6,"155",0.008796459,3.18413222065337,10.659659492,10.659659492,15.6727187952027,2015
"357",6,"158",0.940278681,3.85058553976964,13.198616135,13.045227874,14.9382169052821,2015
"358",6,"17",0.065973446,1.8515733846904,14.080618274,9.577616444,15.7080294181975,2015
"359",6,"176",1.431859392,3.67220151971029,5.265780527,5.265780527,8.16399696555748,2015
"360",6,"180",0.003926991,3.44408550999082,8.985976007,8.803763633,11.1450890059643,2015
"361",6,"183",0.077597339,3.44408550999082,8.661135328,8.661135328,12.0510892854284,2015
"362",6,"189",0.044767695,3.18413222065337,9.133787942,9.133787942,14.2674458316769,2015
"363",6,"191",1.157833972,3.98390386427498,4.62206819,4.62206819,12.5552901880664,2015
"364",6,"197",0.540353936,3.50857036433776,11.004606365,9.846772393,17.8768077871562,2015
"365",6,"201",0.479878278,4.34222661782728,17.730756237,11.835793242,17.2539977260535,2015
"366",6,"206",0.565329598,2.00798804779815,8.97639415,2.988754172,13.1271232144581,2015
"367",6,"207",0.607819639,2.00798804779815,3.209372516,3.209372516,12.0500080430647,2015
"368",6,"213",0.927633771,1.56285156053713,8.423002604,3.590212085,14.9775259811677,2015
"369",6,"218",0.184725648,2.72716427831241,12.143355164,4.965915508,16.1985686684654,2015
"370",6,"232",0.003141593,2.95001694930376,3.819862506,3.766298351,11.6866865857606,2015
"371",6,"238",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,2015
"372",6,"242",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2015
"373",6,"243",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,2015
"374",6,"245",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2015
"375",6,"246",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2015
"376",6,"248",0.016257742,2.22848199445126,2.105809556,2.105809556,6.63883369639708,2015
"377",6,"253",0.004948008,1.90337936316055,3.486618067,3.486618067,8.50724828386649,2015
"378",6,"255",0.228707945,1.90337936316055,4.988849134,3.556989742,8.84208085730233,2015
"379",6,"257",0.000628319,1.39879734056818,0.897317401,0.897317401,7.49093249905193,2015
"380",6,"258",0.023876104,1.39879734056818,0.874069616,0.874069616,7.13945674048617,2015
"381",6,"262",0.067387162,1.76653700779308,3.714383534,3.714383534,8.14661778794513,2015
"382",6,"265",0.066444685,2.59393465587252,5.195880089,3.764020697,10.2071850057183,2015
"383",6,"267",0.0084823,0.886406791475326,3.719724241,3.719724241,10.0507258278999,2015
"384",6,"268",0.208523212,0.886406791475326,3.503425587,3.503425587,9.74432178355178,2015
"385",6,"27",0.028902652,5.2796956352182,2.619931195,2.569351553,8.23000892879869,2015
"386",6,"272",1.725991004,6.8098065318647,9.577380824,9.577380824,11.48021770841,2015
"387",6,"284",1.113773136,4.54846105858661,13.011691374,13.011691374,14.3371519570291,2015
"388",6,"288",4.832790519,2.66091751098794,11.20480436,10.277170589,11.4426761930092,2015
"389",6,"290",0.055998889,2.05089882738153,11.287663866,11.287663866,14.8372847358298,2015
"390",6,"3",0.06416703,1.18698357183887,10.132186086,10.132186086,12.3696421157245,2015
"391",6,"30",1.138513178,3.15817621414983,6.013322499,1.510320669,7.15994634192687,2015
"392",6,"307",0.009424778,2.05089882738153,13.219350649,13.219350649,14.3208241802201,2015
"393",6,"312",0.040997784,3.43345103349757,6.695597884,6.695597884,10.6621817871094,2015
"394",6,"314",0.263108385,2.85154729929429,3.418524047,3.418524047,9.18439062063484,2015
"395",6,"315",0.018849556,2.85154729929429,1.903726609,1.903726609,9.46250980157639,2015
"396",6,"319",0.42332961,4.31116747504177,5.199492922,5.199492922,8.45603595961197,2015
"397",6,"32",0.237504405,2.12845131497096,6.991928611,2.488926781,8.11363131921284,2015
"398",6,"328",2.705853753,2.66091751098794,12.520581903,12.520581903,12.4065284963105,2015
"399",6,"335",0.007147123,2.6677406168848,0.270334048,0.270334048,6.82782082426385,2015
"400",6,"337",0.014451326,2.51798649716931,0.030237829,0.030237829,4.89623293269332,2015
"401",6,"339",0.023090706,2.51798649716931,0.254390465,0.254390465,5.75840628513366,2015
"402",6,"34",0.833150372,2.12845131497096,6.396282644,6.396282644,8.60281365936744,2015
"403",6,"344",0.232792016,6.93218032084072,11.909306511,10.183315507,9.81103680328867,2015
"404",6,"349",0.482313012,3.38389657068779,13.482459034,13.482459034,12.68149226143,2015
"405",6,"350",2.066696727,2.5852044403278,11.84207643,11.84207643,9.70139651432163,2015
"406",6,"351",1.696460033,2.176043427911,12.559930351,7.727139832,9.57817247225116,2015
"407",6,"352",0.301200196,2.176043427911,8.008626533,5.30277278,9.52284052195891,2015
"408",6,"357",0.326725636,6.54118597825181,2.728237601,2.728237601,5.80186922208282,2015
"409",6,"359",0.003141593,4.56900864525104,14.281523125,14.272098347,12.030659946905,2015
"410",6,"4",0.010053096,1.18698357183887,10.822158373,10.18630002,13.2310282969275,2015
"411",6,"42",0.019399335,1.04591443287122,11.036886232,11.036886232,11.2000782263643,2015
"412",6,"43",0.153388261,1.04591443287122,14.898453383,11.388037752,11.6192963021461,2015
"413",6,"44",0.005183628,1.14234539417078,15.051370405,15.051370405,12.4240980407155,2015
"414",6,"47",0.197920337,1.31621920668181,14.897746523,14.897746523,16.4104958068275,2015
"415",6,"48",3.397082676,2.0269292044293,11.692143919,11.692143919,14.0304535963252,2015
"416",6,"49",0.485140446,1.72791348166227,9.141406303,9.141406303,16.358644150096,2015
"417",6,"50",2.57013695,1.72791348166227,7.99668848,7.843300219,15.4804818070198,2015
"418",6,"53",2.396563956,3.41044058766006,6.88919853,6.88919853,15.7633667055871,2015
"419",6,"57",0.002356194,6.45645367045101,26.728041977,23.330959301,19.2376612123288,2015
"420",6,"62",8.882696148,2.05192787395636,14.593012034,14.593012034,12.882050101415,2015
"421",6,"63",0.079168135,2.05192787395636,21.310208366,21.217531383,19.0484864942291,2015
"422",6,"64",0.095661496,1.81823128361868,17.297216451,11.402253456,16.6011415486385,2015
"423",6,"67",0.605149285,1.81823128361868,16.785372468,10.890409473,14.4565655283745,2015
"424",6,"74",0.435424742,5.52144990013779,17.142493013,16.3783006,13.948503801666,2015
"425",6,"79",0.040605085,0.886905857383949,21.151557938,21.151557938,16.9900255614143,2015
"426",6,"80",0.044060837,0.886905857383949,21.148102186,21.148102186,16.6782816782898,2015
"427",6,"82",0.635858353,1.95210245662662,20.66296174,20.652908644,18.205695891865,2015
"428",6,"87",0.576796411,4.33140739251427,25.286679267,25.286679267,21.3664741170285,2015
"429",6,"94",0.004712389,3.90392315489318,17.886736312,17.841968617,18.0586655963455,2015
"430",6,"98",0.165876092,1.31621920668181,14.974558463,14.974558463,16.6969484781035,2015
"431",7,"1",0.033929201,1.39513726931127,0.973108324,0.973108324,1.1969399219846,2015
"432",7,"102",0.16681857,5.59913645133273,1.031541948,0.892997712,0.834206084280382,2015
"433",7,"109",0.404322975,10.6083005705478,0.710471178,0.710471178,0.688706576941418,2015
"434",7,"119",0.390185808,2.36088330922922,0.91946563,0.91946563,1.20007931498221,2015
"435",7,"12",0.693428038,14.5942128941712,0,0,0.773126722773385,2015
"436",7,"121",0.162184721,2.36088330922922,1.147466717,1.147466717,1.3547020122621,2015
"437",7,"124",0.544280927,4.74630150751184,1.228127109,1.228127109,1.02232614204186,2015
"438",7,"126",0.12817698,2.48132807194945,1.289859405,1.289859405,1.07481338155303,2015
"439",7,"129",0.084823002,2.48132807194945,1.333213383,1.333213383,1.19163790397446,2015
"440",7,"137",0.108384947,4.67628271169169,0.29059732,0.29059732,0.747929797858415,2015
"441",7,"138",0.064402649,3.68041098247408,0.525902611,0.525902611,0.704825415599259,2015
"442",7,"147",0.022619467,5.59913645133273,0.63287384,0.63287384,0.696096047503113,2015
"443",7,"152",0.013194689,3.68041098247408,0.577110571,0.577110571,0.651026319058544,2015
"444",7,"2",0.181426976,1.36102204243906,0.825610549,0.825610549,1.15811199837341,2015
"445",7,"20",0.533206813,5.9242378411423,0.354842891,0.354842891,0.853594645292939,2015
"446",7,"24",0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,2015
"447",7,"26",0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,2015
"448",7,"27",0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,2015
"449",7,"3",0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,2015
"450",7,"30",0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,2015
"451",7,"31",0.041469023,1.61735586662976,0.19674224,0.19674224,0.499518308989396,2015
"452",7,"35",0.000471239,5.73543032394238,0.544123848,0.237740024,0.54917635195137,2015
"453",7,"36",0.163284278,5.9757538437786,0.429769876,0.429769876,0.697951026506767,2015
"454",7,"44",0.013823008,7.05612499887451,1.037510974,1.037510974,1.01502264903629,2015
"455",7,"55",0.013351769,7.33154997245436,0.275753295,0.137209059,0.41093311807477,2015
"456",7,"60",0.015707963,8.1704387275466,0.273397101,0.273397101,0.745149464167826,2015
"457",7,"71",0.074769905,2.8984804642598,0.214335159,0.214335159,0.502793998051593,2015
"458",7,"81",0.046731191,2.8984804642598,0.242373873,0.242373873,0.555866859663073,2015
"459",7,"85",0.138544236,4.08200440929323,0.317379398,0.150560828,0.603675514087618,2015
"460",7,"98",0.46605527,6.52555966948858,0.593761012,0.593761012,0.778591568003468,2015
"461",8,"10",2.362163516,4.20098107588441,8.993005322,8.993005322,16.896896487012,2015
"462",8,"101",1.462882619,2.82744619751479,38.69264052,34.067430736,35.9023337714534,2015
"463",8,"102",0.052228978,2.06781430510752,40.926784135,35.507379728,37.4810297517708,2015
"464",8,"103",0.215042017,1.51241925392955,47.961831105,37.652380652,38.0138940783778,2015
"465",8,"105",2.045176817,1.51241925392955,39.054944693,33.508698482,35.6059732733903,2015
"466",8,"106",0.055292031,2.79066461581951,34.890213851,33.439740523,35.6445033954482,2015
"467",8,"108",0.026389378,1.45060814842163,33.264989431,33.264989431,33.796331413548,2015
"468",8,"109",1.570874867,1.471665723119,28.019000938,22.797752488,31.1175305912915,2015
"469",8,"11",1.954856029,3.36466491635179,11.006923292,9.628549515,22.0816060261042,2015
"470",8,"110",1.993654698,0.587081765783174,22.141238164,22.050524676,28.8815644996432,2015
"471",8,"111",0.395840674,0.587081765783174,23.64401901,21.490692866,29.6399276596708,2015
"472",8,"112",0.007696902,2.17604090030206,26.866232785,26.093008293,32.7045958545424,2015
"473",8,"113",3.364645732,2.09343019933097,20.447527025,20.227615539,28.2615301620166,2015
"474",8,"116",0.350444661,1.36303668318789,39.3510398,32.103385548,33.9860130788131,2015
"475",8,"117",0.141371669,0.972214997054846,34.406408583,24.132929367,32.9988554574451,2015
"476",8,"118",0.03416482,0.929503631094802,34.251528065,24.183116309,32.0273935429213,2015
"477",8,"119",0.412019877,0.929503631094802,34.64666188,33.836130975,31.808630560187,2015
"478",8,"12",0.258003297,1.02540236036684,32.366140504,21.688495394,27.4168732550171,2015
"479",8,"120",0.041783182,1.19311734549046,29.143612569,20.434960654,29.8928138653802,2015
"480",8,"121",0.267349535,1.19311734549046,21.633164092,19.604951874,28.2385853001584,2015
"481",8,"122",0.602400391,1.67258482593838,30.690925491,24.505522255,28.7793255046141,2015
"482",8,"123",0.531557477,1.67258482593838,29.585713196,29.585713196,28.2320974348762,2015
"483",8,"124",0.054428093,0.963494681006973,32.178469613,32.178469613,28.978015586156,2015
"484",8,"125",0.182605073,0.963494681006973,33.255957354,31.998063655,28.7399634597932,2015
"485",8,"126",0.022776547,1.34484683140037,27.308137063,27.308137063,27.86971040925,2015
"486",8,"127",0.143492244,1.34484683140037,23.822775634,23.822775634,26.9670108677248,2015
"487",8,"128",0.384530941,2.40511621353432,20.160935236,19.893585701,20.9873666502263,2015
"488",8,"129",0.051836279,1.80350353450417,22.370495889,20.016579053,21.1036239555798,2015
"489",8,"13",0.067387162,1.02540236036684,22.702837123,21.879111529,27.3338653886441,2015
"490",8,"130",0.040683625,2.32200021545456,14.282387062,14.038285313,17.8380380554343,2015
"491",8,"132",0.246300864,1.59776625331741,20.778886511,20.778886511,21.6222175811201,2015
"492",8,"133",0.280308605,1.59776625331741,21.971670702,21.836425138,23.8355550684486,2015
"493",8,"134",0.152681403,1.80350353450417,22.566452731,22.566452731,22.9295005587736,2015
"494",8,"135",1.102856101,1.61052569063945,22.596062242,22.104245912,25.084811288784,2015
"495",8,"136",4.186015131,2.36542955943827,20.412733888,20.261544742,25.7775037488382,2015
"496",8,"137",0.810530905,1.69702239230866,27.546662486,22.808433905,29.7836312754513,2015
"497",8,"138",4.722520617,1.69702239230866,26.070428097,23.810209263,28.1261806205588,2015
"498",8,"139",0.219911486,1.67025417239898,37.50417602,33.767408638,33.9752896327632,2015
"499",8,"14",0.097546452,1.16998675209583,23.248531765,23.014797272,28.5844745380704,2015
"500",8,"141",0.612610567,1.09919834427344,35.19471272,33.303473943,31.0746609405219,2015
"501",8,"142",0.002356194,0.753063078696619,36.023072163,34.817407442,32.2854874497271,2015
"502",8,"143",0.00424115,0.753063078696619,37.48681872,36.023936101,33.0346492162587,2015
"503",8,"144",0.559988891,1.48132947021941,37.85454214,37.85454214,33.9197031721122,2015
"504",8,"145",4.022809393,1.60082759875551,35.137535734,34.78010103,31.0790863889097,2015
"505",8,"146",0.340234484,1.67025417239898,35.359096557,34.864295714,33.4915483803588,2015
"506",8,"147",1.148252115,1.36940023359921,32.460506094,32.337512742,31.4982356428966,2015
"507",8,"148",0.294053072,1.36940023359921,28.760966586,28.760966586,30.9259078509515,2015
"508",8,"149",1.205664721,1.08727779343419,26.56090925,26.326467898,27.9074785930023,2015
"509",8,"15",0.287926967,1.16998675209583,24.588106872,24.244809335,29.6080580599115,2015
"510",8,"150",0.546637122,2.51890313426884,25.914133863,25.914133863,26.6571742669775,2015
"511",8,"151",0.244101749,2.51890313426884,24.415908327,20.393098934,23.197634358623,2015
"512",8,"152",0.002748894,1.08727779343419,26.914416964,26.350186923,27.6474864647438,2015
"513",8,"153",0.135245564,1.61748013895396,27.722198975,27.44189037,29.2276484992989,2015
"514",8,"154",0.021991149,1.26191322991917,30.373624634,29.813635743,31.0858920571467,2015
"515",8,"155",0.471238898,2.48765853764364,33.56532569,31.528238473,32.9382609306142,2015
"516",8,"156",0.120165919,1.173798108852,29.852905652,19.752842351,30.2860093058279,2015
"517",8,"157",0.151189146,1.173798108852,23.752168339,19.566153208,28.9166995566356,2015
"518",8,"158",3.975764043,1.74781492145711,15.909810598,15.909810598,25.7737339353708,2015
"519",8,"160",1.161603884,2.51551386394359,21.56561985,20.932353311,31.4304071517881,2015
"520",8,"161",0.006047566,1.19965703437156,29.217204377,24.295035547,34.8094238258657,2015
"521",8,"162",0.097389372,1.19965703437156,39.496024299,25.75626883,34.6128418852982,2015
"522",8,"164",0.494800843,2.13518078895212,13.695773174,12.507308673,25.7302852262775,2015
"523",8,"165",0.122993352,2.13518078895212,12.759735644,11.390629565,23.2929408331045,2015
"524",8,"166",0.137444679,1.74552513563345,7.409996052,7.409996052,16.4491775985581,2015
"525",8,"167",0.012566371,1.74552513563345,7.641531431,3.373363652,14.9369974348301,2015
"526",8,"168",1.380337272,3.79123198950994,8.550708346,8.550708346,20.3555779588979,2015
"527",8,"169",1.467359389,2.04379499956873,34.521508684,28.717808955,29.0685396410948,2015
"528",8,"17",0.1623418,2.46682062587606,23.24711805,20.108902609,26.8979472489321,2015
"529",8,"18",0.014137167,1.65959784285855,12.14959908,7.218476711,21.2700328306085,2015
"530",8,"19",0.001884956,1.65959784285855,14.773692883,13.663454039,22.9412725979797,2015
"531",8,"2",0.035185838,1.2766111392466,8.134840018,8.134840018,16.0355879974326,2015
"532",8,"20",0.211350646,1.20859132859537,24.178600271,20.341066304,26.814471862702,2015
"533",8,"21",0.057019907,0.910938527137936,21.910016946,21.910016946,26.0745012182255,2015
"534",8,"22",0.007068583,0.910938527137936,23.654150649,22.382041244,26.8387608254896,2015
"535",8,"23",1.378373777,2.50108216568156,29.409352041,21.278831712,30.4466170363537,2015
"536",8,"24",0.420580716,1.73449618053345,25.255656044,22.376543456,28.8690187078067,2015
"537",8,"25",1.110238844,1.41962142817186,22.377250315,20.953480524,24.6056117861592,2015
"538",8,"26",0.001178097,1.41962142817186,23.881837577,17.48264896,24.9141036191717,2015
"539",8,"27",0.006597345,2.02797879673775,16.546297269,13.026928099,22.5078249662907,2015
"540",8,"29",0.05152212,1.23425483632603,18.572074752,18.572074752,24.4721492278141,2015
"541",8,"3",0.773224492,1.2766111392466,8.247230495,7.404498266,16.2855562055458,2015
"542",8,"30",0.327746654,0.607908710248754,18.281713051,15.050270848,23.7090828811823,2015
"543",8,"31",1.455342797,2.24101093263156,7.895686278,7.895686278,16.0666492967281,2015
"544",8,"32",0.844303026,2.09181093775972,8.808161864,8.808161864,18.6098793157985,2015
"545",8,"34",1.594358272,1.77783801287295,12.432538769,10.437077655,20.427655661256,2015
"546",8,"35",0.210800867,0.607908710248754,18.270481858,15.039039655,23.8298021218223,2015
"547",8,"36",0.07288495,0.925810455684862,18.408397775,13.798581795,23.3027511152875,2015
"548",8,"37",0.056941367,0.925810455684862,13.716507687,12.779449138,22.7377060192926,2015
"549",8,"38",0.384020432,2.04379499956873,37.966775538,35.406141906,30.8523923673613,2015
"550",8,"39",1.866106036,1.68273141068464,16.947871351,16.672196596,23.932033555021,2015
"551",8,"4",0.016022123,0.670135807176818,10.471792253,10.471792253,18.853884502931,2015
"552",8,"40",0.090713488,1.32250671075043,30.449101398,26.884571833,30.6010712877214,2015
"553",8,"41",0.124407069,0.663807200653102,29.44787582,27.463017581,31.2784942998771,2015
"554",8,"42",0.216298654,1.1508370866027,27.3013041,27.3013041,30.8048435072784,2015
"555",8,"43",0.085765479,0.985269506447895,28.211816191,28.130606021,32.2085041283115,2015
"556",8,"44",0.28651325,0.745183199118244,30.924110208,29.032871431,34.7352821221154,2015
"557",8,"45",0.823725594,1.14339144654396,34.5277526,28.960771879,36.3493804559924,2015
"558",8,"47",4.425325952,1.97157931630917,29.928735844,29.928735844,33.7190751833545,2015
"559",8,"48",0.544280927,1.97157931630917,32.182357335,30.227501306,35.4442693864881,2015
"560",8,"49",0.324212362,3.014143327508,44.645762247,43.390617442,38.3922058512566,2015
"561",8,"5",0.005497787,0.658772343096911,9.630473741,8.710144173,18.4268758795649,2015
"562",8,"50",0.296095108,2.37249446791483,43.04535641,41.154117633,37.6773434434611,2015
"563",8,"51",3.454416742,2.37249446791483,36.831757381,32.293569714,34.7248756068249,2015
"564",8,"52",2.302394716,2.99119541305564,38.285136682,35.053694479,35.7041167928605,2015
"565",8,"53",0.221011043,2.99119541305564,30.84128997,30.84128997,35.3576821454697,2015
"566",8,"54",10.67764511,2.17604090030206,16.258095412,16.258095412,25.9973311757429,2015
"567",8,"55",1.75347994,3.56265350554967,28.768388597,28.768388597,27.1158381212703,2015
"568",8,"56",0.418224522,1.36476884508551,27.123372143,25.637555897,30.8107863584764,2015
"569",8,"57",0.842732229,1.36476884508551,26.718420851,24.875287711,28.9549016558969,2015
"570",8,"58",0.009110619,1.64011005723626,19.674930851,16.599311643,23.0600484277583,2015
"571",8,"59",0.01704314,1.64011005723626,18.804474067,18.804474067,22.2985479144751,2015
"572",8,"6",0.127627202,0.658772343096911,10.351076555,8.588014758,19.0625313481609,2015
"573",8,"60",0.133674767,5.25716587144176,21.671020284,19.308856768,22.4508271267954,2015
"574",8,"61",0.920329568,3.61914976181864,5.671752838,5.544125636,17.0225439547185,2015
"575",8,"63",0.282664799,3.93641067475479,2.354545155,2.354545155,13.7702854239917,2015
"576",8,"65",0.011780972,2.66377213759026,4.005766254,4.005766254,14.4957263182708,2015
"577",8,"66",0.01727876,1.05652496431022,3.053785139,1.673447867,11.7305317704686,2015
"578",8,"67",0.14121459,1.05652496431022,2.94241568,2.94241568,12.0879011657457,2015
"579",8,"68",0.220853964,2.66377213759026,3.932252985,3.809259633,16.6264058651488,2015
"580",8,"69",1.016933542,4.14507575301329,7.214824609,7.117435237,20.4295486272704,2015
"581",8,"7",0.024033184,1.21040571720439,26.758004918,23.303588176,24.2816749059883,2015
"582",8,"70",0.336464573,1.54274722497008,35.92937416,34.549036888,34.4932547565007,2015
"583",8,"71",0.368980057,1.54274722497008,36.247146257,36.247146257,34.2654164510112,2015
"584",8,"72",0.168232287,2.93427759426055,45.155682005,30.502272852,38.2831046393644,2015
"585",8,"73",1.299676881,0.228107430818288,42.272524617,29.826202113,38.375927585949,2015
"586",8,"74",0.08121017,0.228107430818288,43.858400589,43.100687711,39.5819973298933,2015
"587",8,"75",1.038374912,1.50563109685262,35.387567237,34.717072825,38.6699287034292,2015
"588",8,"76",0.233734493,1.50563109685262,37.158051048,35.327287929,39.2249167437191,2015
"589",8,"77",3.231442203,1.14339144654396,37.05555659,28.532808419,34.7994786621964,2015
"590",8,"78",0.505796417,0.745183199118244,30.663672177,28.7724334,34.9202115676737,2015
"591",8,"79",0.836920283,0.663807200653102,26.593503274,26.269290912,29.7934644344446,2015
"592",8,"8",1.306745464,1.21040571720439,25.466182019,22.011765277,22.5362149932459,2015
"593",8,"80",0.00431969,1.32250671075043,31.947484015,29.450860333,32.292400866689,2015
"594",8,"81",0.208287593,1.36275603098317,36.612356405,36.612356405,34.9256814658876,2015
"595",8,"82",0.262087367,1.64299543546748,38.729868393,34.450312341,38.6907687151483,2015
"596",8,"83",0.004948008,1.54118298690638,37.129541095,35.558666228,39.7862327741594,2015
"597",8,"84",1.984858239,2.18453770852583,34.730385325,31.781136681,37.9264806874984,2015
"598",8,"87",1.188464501,3.26677149485322,35.062922908,28.377063963,36.4473590498198,2015
"599",8,"88",1.891238777,2.10951866545409,42.44747206,41.931465467,37.0819656602241,2015
"600",8,"89",0.104772115,2.10951866545409,43.390264015,42.008748645,38.9977133754531,2015
"601",8,"9",0.685888216,1.80859088780668,22.197354863,10.676977524,22.8065769413993,2015
"602",8,"91",0.057019907,2.07247508996369,39.266373877,34.791489301,37.2937423700473,2015
"603",8,"92",0.021598449,1.36275603098317,40.225502117,34.916053452,35.52433007489,2015
"604",8,"93",0.068172561,0.661286624813165,38.323503382,38.323503382,34.6526667282202,2015
"605",8,"94",0.296880506,0.661286624813165,38.263027724,38.263027724,35.136422576947,2015
"606",8,"95",1.423769791,1.68760658937354,37.026968095,28.51867125,30.5875133295408,2015
"607",8,"96",0.550092874,1.68760658937354,26.690028707,24.057295523,29.4255305514164,2015
"608",8,"97",0.03416482,1.81305074394539,29.709649025,29.709649025,31.5246333654884,2015
"609",8,"98",0.113332955,1.81305074394539,34.467748178,27.48351647,31.8367685275984,2015
"610",8,"99",0.006283185,1.45060814842163,34.564037993,32.651750545,34.0291591118308,2015
"611",9,"10",0.584964552,1.09262436370213,4.498603602,4.498603602,8.19002698142613,2015
"612",9,"102",2.229745386,0.355439164778009,19.057215198,16.81136915,20.8464398124635,2015
"613",9,"103",0.002748894,1.04482821554347,18.135943151,18.135943151,21.0552302138142,2015
"614",9,"104",0.10249446,1.04482821554347,18.014284976,17.459872413,21.2657301496935,2015
"615",9,"105",0.006675884,1.20447706509267,18.23521748,18.053633424,20.1740078090254,2015
"616",9,"107",0.076340701,4.01107080458785,8.952596586,8.860705001,15.8352056866832,2015
"617",9,"108",0.295309709,4.01107080458785,6.959334587,6.959334587,14.7019891421816,2015
"618",9,"112",0.269155951,1.67280483015451,6.801548095,6.801548095,12.7400574749781,2015
"619",9,"113",1.555323983,1.40319528212903,4.985550462,4.985550462,11.7986488433722,2015
"620",9,"114",0.018692476,1.40319528212903,6.493593476,6.493593476,12.9026271979633,2015
"621",9,"115",1.935221075,1.92492077772762,4.128445446,4.128445446,10.1392070083104,2015
